#Date Time	Lux	CLA	CS	Activity
03/15/2013 09:35:00	145.2341	92.1675	0.1288	0.8539
03/15/2013 09:35:30	85.4310	47.4093	0.0685	0.9859
03/15/2013 09:36:00	162.6409	93.2926	0.1303	0.7778
03/15/2013 09:36:30	126.7151	64.5372	0.0925	0.7703
03/15/2013 09:37:00	55.8046	63.4401	0.0910	0.5515
03/15/2013 09:37:30	92.1106	105.4360	0.1452	0.5616
03/15/2013 09:38:00	187.4105	115.1536	0.1567	0.7250
03/15/2013 09:38:30	87.9514	101.1468	0.1400	0.6058
03/15/2013 09:39:00	76.7710	88.2810	0.1239	0.6507
03/15/2013 09:39:30	87.4838	73.2842	0.1044	0.4928
03/15/2013 09:40:00	28.0366	16.9048	0.0235	0.8046
03/15/2013 09:40:30	26.4958	31.6383	0.0454	0.7118
03/15/2013 09:41:00	141.2656	140.8220	0.1853	0.8234
03/15/2013 09:41:30	260.8431	254.2959	0.2860	0.3757
03/15/2013 09:42:00	85.2996	89.1825	0.1251	0.7294
03/15/2013 09:42:30	77.4104	73.0866	0.1041	0.4778
03/15/2013 09:43:00	141.5190	169.2770	0.2142	0.3523
03/15/2013 09:43:30	150.1542	75.1543	0.1068	0.1011
03/15/2013 09:44:00	75.9036	88.1204	0.1237	0.5646
03/15/2013 09:44:30	81.7159	82.3881	0.1163	0.4434
03/15/2013 09:45:00	141.3727	164.2647	0.2093	0.3242
03/15/2013 09:45:30	140.7633	145.8332	0.1906	0.1447
03/15/2013 09:46:00	106.4463	61.8312	0.0888	0.0662
03/15/2013 09:46:30	119.2164	77.0034	0.1093	0.3017
03/15/2013 09:47:00	51.1681	33.1998	0.0477	0.8222
03/15/2013 09:47:30	56.0391	54.1456	0.0780	0.5689
03/15/2013 09:48:00	18.1775	9.5213	0.0127	0.3996
03/15/2013 09:48:30	3.5106	4.2882	0.0053	0.1560
03/15/2013 09:49:00	18.1775	9.5213	0.0127	0.3578
03/15/2013 09:49:30	130.5091	63.0552	0.0905	0.3537
03/15/2013 09:50:00	48.3302	28.5053	0.0408	0.7233
03/15/2013 09:50:30	77.4835	75.5928	0.1074	0.5484
03/15/2013 09:51:00	30.2990	24.7961	0.0353	0.7074
03/15/2013 09:51:30	58.8770	60.0504	0.0863	0.5286
03/15/2013 09:52:00	22.9852	27.3500	0.0391	0.3432
03/15/2013 09:52:30	27.9634	13.9662	0.0192	0.3166
03/15/2013 09:53:00	37.8225	21.3620	0.0301	0.2303
03/15/2013 09:53:30	52.7480	57.3757	0.0826	0.2582
03/15/2013 09:54:00	54.7910	58.2673	0.0838	0.1324
03/15/2013 09:54:30	40.9190	44.5090	0.0643	0.2629
03/15/2013 09:55:00	34.3850	22.9456	0.0325	0.7396
03/15/2013 09:55:30	176.5468	119.9324	0.1622	0.8213
03/15/2013 09:56:00	159.0956	181.7419	0.2260	0.7468
03/15/2013 09:56:30	131.9271	151.7201	0.1967	0.6220
03/15/2013 09:57:00	171.6418	119.1507	0.1613	0.6604
03/15/2013 09:57:30	99.7803	114.0135	0.1553	0.5564
03/15/2013 09:58:00	136.0862	156.0094	0.2011	0.7426
03/15/2013 09:58:30	154.9364	177.4526	0.2220	0.6046
03/15/2013 09:59:00	66.2392	75.4163	0.1072	0.7091
03/15/2013 09:59:30	74.6548	84.8833	0.1196	0.6611
03/15/2013 10:00:00	73.1872	81.4866	0.1152	0.6217
03/15/2013 10:00:30	90.6430	102.0393	0.1411	0.5281
03/15/2013 10:01:00	50.2510	58.2603	0.0838	0.6042
03/15/2013 10:01:30	50.1779	55.7542	0.0803	0.5837
03/15/2013 10:02:00	61.4314	71.1260	0.1015	0.7132
03/15/2013 10:02:30	105.9825	119.1943	0.1613	0.6768
03/15/2013 10:03:00	71.1442	80.5951	0.1140	0.6684
03/15/2013 10:03:30	99.7803	114.0135	0.1553	0.5804
03/15/2013 10:04:00	98.3859	113.1229	0.1543	0.6655
03/15/2013 10:04:30	119.2791	135.4577	0.1795	0.6615
03/15/2013 10:05:00	44.6243	50.5744	0.0730	0.6078
03/15/2013 10:05:30	52.2940	59.1519	0.0851	0.6436
03/15/2013 10:06:00	80.8570	90.0641	0.1262	0.6713
03/15/2013 10:06:30	100.3557	111.5084	0.1524	0.7111
03/15/2013 10:07:00	238.0228	206.7732	0.2483	0.6775
03/15/2013 10:07:30	354.3622	303.8822	0.3197	0.8833
03/15/2013 10:08:00	322.8150	284.2562	0.3070	0.3996
03/15/2013 10:08:30	424.3804	346.6195	0.3450	0.5327
03/15/2013 10:09:00	438.6423	361.7661	0.3533	0.1286
03/15/2013 10:09:30	388.8445	328.4035	0.3346	0.6267
03/15/2013 10:10:00	248.6669	193.1366	0.2364	0.4773
03/15/2013 10:10:30	527.9837	454.9060	0.3972	0.7715
03/15/2013 10:11:00	394.7639	344.0255	0.3436	0.8490
03/15/2013 10:11:30	132.4007	100.8417	0.1396	0.5783
03/15/2013 10:12:00	147.9597	114.7981	0.1563	0.2825
03/15/2013 10:12:30	143.6542	107.7434	0.1479	0.5404
03/15/2013 10:13:00	156.2781	117.0875	0.1589	0.4032
03/15/2013 10:13:30	163.5188	128.7917	0.1722	0.7145
03/15/2013 10:14:00	400.9563	317.2081	0.3279	0.7390
03/15/2013 10:14:30	511.3814	355.4904	0.3499	0.1188
03/15/2013 10:15:00	516.6863	395.7718	0.3706	0.5007
03/15/2013 10:15:30	302.6579	250.7802	0.2834	0.6515
03/15/2013 10:16:00	238.2324	188.6839	0.2324	0.3425
03/15/2013 10:16:30	569.0293	422.6998	0.3832	0.1125
03/15/2013 10:17:00	538.1647	426.3551	0.3848	0.5559
03/15/2013 10:17:30	333.3520	243.6154	0.2780	0.8877
03/15/2013 10:18:00	374.7923	295.1539	0.3141	0.7988
03/15/2013 10:18:30	543.5380	396.7574	0.3711	0.4628
03/15/2013 10:19:00	547.6972	398.0715	0.3717	0.3840
03/15/2013 10:19:30	583.5498	425.8379	0.3846	0.1324
03/15/2013 10:20:00	543.7183	427.0903	0.3852	0.5537
03/15/2013 10:20:30	460.5839	407.0763	0.3760	0.6533
03/15/2013 10:21:00	494.8519	377.5635	0.3615	0.5879
03/15/2013 10:21:30	577.2745	422.3370	0.3830	0.0382
03/15/2013 10:22:00	571.5746	415.5599	0.3799	0.0312
03/15/2013 10:22:30	461.5152	391.5283	0.3685	0.4379
03/15/2013 10:23:00	464.0945	408.6327	0.3767	0.3834
03/15/2013 10:23:30	463.5191	411.9025	0.3782	0.2927
03/15/2013 10:24:00	475.0312	407.0930	0.3760	0.5590
03/15/2013 10:24:30	239.1344	221.2712	0.2604	0.5368
03/15/2013 10:25:00	203.5744	206.8503	0.2484	0.0987
03/15/2013 10:25:30	442.7722	411.5261	0.3781	0.8764
03/15/2013 10:26:00	475.7138	431.0812	0.3869	0.0936
03/15/2013 10:26:30	295.8803	253.6930	0.2855	0.9107
03/15/2013 10:27:00	285.5581	231.1279	0.2683	0.7948
03/15/2013 10:27:30	593.5939	537.5836	0.4283	0.3928
03/15/2013 10:28:00	209.9862	189.0610	0.2328	0.6938
03/15/2013 10:28:30	19.7182	14.7349	0.0203	0.1695
03/15/2013 10:29:00	17.6752	15.6621	0.0217	0.1413
03/15/2013 10:29:30	17.6752	15.6621	0.0217	0.1859
03/15/2013 10:30:00	17.6020	12.7247	0.0174	0.1248
03/15/2013 10:30:30	30.2990	24.7961	0.0353	0.1228
03/15/2013 10:31:00	50.0172	39.6162	0.0572	0.1125
03/15/2013 10:31:30	47.8279	34.6547	0.0499	0.3189
03/15/2013 10:32:00	23.1315	16.2135	0.0225	0.1208
03/15/2013 10:32:30	58.4087	44.7580	0.0646	0.0825
03/15/2013 10:33:00	78.8487	62.3343	0.0895	0.0584
03/15/2013 10:33:30	40.7335	28.9925	0.0415	0.1923
03/15/2013 10:34:00	50.6658	39.3501	0.0568	0.0698
03/15/2013 10:34:30	43.6687	33.5592	0.0483	0.1528
03/15/2013 10:35:00	28.7583	19.5774	0.0275	0.0962
03/15/2013 10:35:30	102.3211	84.4586	0.1190	0.4596
03/15/2013 10:36:00	451.9194	444.0789	0.3926	0.7118
03/15/2013 10:36:30	428.1687	378.2715	0.3619	0.0441
03/15/2013 10:37:00	394.9344	346.9494	0.3452	0.3705
03/15/2013 10:37:30	174.3432	144.8920	0.1896	0.7791
03/15/2013 10:38:00	352.2702	298.7037	0.3164	0.3481
03/15/2013 10:38:30	330.0459	269.0746	0.2966	0.0382
03/15/2013 10:39:00	306.5976	243.0561	0.2776	0.0382
03/15/2013 10:39:30	331.5135	271.4462	0.2982	0.3375
03/15/2013 10:40:00	228.8364	195.7568	0.2388	0.7687
03/15/2013 10:40:30	221.4494	178.0199	0.2226	0.5041
03/15/2013 10:41:00	231.4548	191.6282	0.2351	0.0312
03/15/2013 10:41:30	288.1373	248.0231	0.2813	0.3928
03/15/2013 10:42:00	575.0606	539.0731	0.4288	0.1636
03/15/2013 10:42:30	766.4062	719.3724	0.4795	0.3578
03/15/2013 10:43:00	399.2744	260.5849	0.2905	0.3353
03/15/2013 10:43:30	595.6958	570.3150	0.4391	0.5928
03/15/2013 10:44:00	214.0089	211.2813	0.2522	0.6489
03/15/2013 10:44:30	343.2158	323.7213	0.3318	0.3897
03/15/2013 10:45:00	235.9798	207.6649	0.2491	0.2834
03/15/2013 10:45:30	147.3843	118.0209	0.1600	0.1606
03/15/2013 10:46:00	146.7357	118.2869	0.1603	0.1413
03/15/2013 10:46:30	105.8317	85.8484	0.1208	0.5559
03/15/2013 10:47:00	105.0127	83.2791	0.1175	0.2535
03/15/2013 10:47:30	74.7137	58.1580	0.0837	0.1512
03/15/2013 10:48:00	94.4319	73.1022	0.1041	0.2128
03/15/2013 10:48:30	95.0804	72.8362	0.1038	0.2046
03/15/2013 10:49:00	149.4273	117.1144	0.1590	0.2335
03/15/2013 10:49:30	198.8692	161.0208	0.2061	0.3331
03/15/2013 10:50:00	169.1455	132.2653	0.1760	0.0910
03/15/2013 10:50:30	222.7465	177.4882	0.2221	0.3097
03/15/2013 10:51:00	432.3037	382.6124	0.3641	0.7856
03/15/2013 10:51:30	358.4090	323.2466	0.3316	0.0382
03/15/2013 10:52:00	156.7803	110.9064	0.1517	0.9928
03/15/2013 10:52:30	108.2698	52.0686	0.0751	0.0312
03/15/2013 10:53:00	273.0806	227.5134	0.2655	0.5399
03/15/2013 10:53:30	206.8949	151.4981	0.1965	0.1480
03/15/2013 10:54:00	209.0110	153.5652	0.1986	0.3280
03/15/2013 10:54:30	201.1949	145.0347	0.1898	0.2467
03/15/2013 10:55:00	185.6359	130.9666	0.1746	0.0624
03/15/2013 10:55:30	192.8034	139.7434	0.1841	0.3571
03/15/2013 10:56:00	177.8930	125.4266	0.1684	0.2437
03/15/2013 10:56:30	172.0467	113.0720	0.1542	0.0698
03/15/2013 10:57:00	162.8362	105.2310	0.1449	0.2675
03/15/2013 10:57:30	59.0083	38.4823	0.0555	0.5804
03/15/2013 10:58:00	282.3741	265.5667	0.2941	0.9355
03/15/2013 10:58:30	492.8236	609.4935	0.4510	0.3205
03/15/2013 10:59:00	575.0315	719.3731	0.4795	0.5390
03/15/2013 10:59:30	265.6642	257.7549	0.2885	0.8964
03/15/2013 11:00:00	322.5761	350.6528	0.3472	0.6868
03/15/2013 11:00:30	489.1667	601.8652	0.4487	0.5903
03/15/2013 11:01:00	155.7027	120.3113	0.1626	0.8308
03/15/2013 11:01:30	41.8354	48.7933	0.0704	0.7370
03/15/2013 11:02:00	59.5739	56.8163	0.0818	0.8296
03/15/2013 11:02:30	182.8079	153.1340	0.1982	0.7101
03/15/2013 11:03:00	129.9286	110.8805	0.1517	0.5507
03/15/2013 11:03:30	85.4551	44.3432	0.0640	0.7307
03/15/2013 11:04:00	159.0768	142.7031	0.1873	0.8624
03/15/2013 11:04:30	63.8794	66.1178	0.0947	0.6857
03/15/2013 11:05:00	42.7276	22.0615	0.0312	0.5002
03/15/2013 11:05:30	25.6278	24.1189	0.0343	0.6356
03/15/2013 11:06:00	59.5007	54.3101	0.0783	0.4828
03/15/2013 11:06:30	67.1705	62.8876	0.0902	0.2582
03/15/2013 11:07:00	31.8299	29.2997	0.0420	0.6130
03/15/2013 11:07:30	40.1483	37.8782	0.0546	0.4654
03/15/2013 11:08:00	51.4018	53.2500	0.0768	0.8225
03/15/2013 11:08:30	67.6728	57.8763	0.0833	0.9578
03/15/2013 11:09:00	42.8399	38.7707	0.0559	0.9334
03/15/2013 11:09:30	77.9316	47.7495	0.0689	0.8322
03/15/2013 11:10:00	11.3267	9.6346	0.0129	0.1528
03/15/2013 11:10:30	133.9414	106.1078	0.1460	0.9370
03/15/2013 11:11:00	369.4530	348.7249	0.3462	0.4434
03/15/2013 11:11:30	411.2496	270.5819	0.2976	0.2417
03/15/2013 11:12:00	362.4904	249.1532	0.2822	0.5413
03/15/2013 11:12:30	204.3496	158.5920	0.2037	0.5824
03/15/2013 11:13:00	15.4859	10.7151	0.0144	0.2058
03/15/2013 11:13:30	66.8976	49.7865	0.0719	0.5253
03/15/2013 11:14:00	224.7895	176.5934	0.2212	0.0825
03/15/2013 11:14:30	33.8096	26.1514	0.0373	0.4711
03/15/2013 11:15:00	41.5526	31.5416	0.0453	0.3353
03/15/2013 11:15:30	232.8884	170.0470	0.2150	0.6189
03/15/2013 11:16:00	144.7319	98.3442	0.1365	0.6526
03/15/2013 11:16:30	49.6515	24.9068	0.0354	0.0312
03/15/2013 11:17:00	129.6360	99.0630	0.1374	0.5581
03/15/2013 11:17:30	180.6185	148.1104	0.1930	0.1512
03/15/2013 11:18:00	315.5985	269.2605	0.2967	0.6956
03/15/2013 11:18:30	125.1940	112.9649	0.1541	0.7354
03/15/2013 11:19:00	40.9772	34.7487	0.0500	0.0764
03/15/2013 11:19:30	82.0275	72.7010	0.1036	0.0382
03/15/2013 11:20:00	131.5425	119.1027	0.1612	0.1228
03/15/2013 11:20:30	172.5197	154.6781	0.1997	0.2447
03/15/2013 11:21:00	497.5822	473.6015	0.4048	0.5778
03/15/2013 11:21:30	409.4113	428.6117	0.3859	0.8852
03/15/2013 11:22:00	1156.6452	1481.1731	0.5797	0.6764
03/15/2013 11:22:30	2514.1791	3405.0438	0.6464	0.9216
03/15/2013 11:23:00	1147.7474	1417.9565	0.5749	0.7080
03/15/2013 11:23:30	32.2689	20.9313	0.0295	0.3166
03/15/2013 11:24:00	29.2605	35.0370	0.0504	0.3317
03/15/2013 11:24:30	25.1014	12.3487	0.0168	0.2675
03/15/2013 11:25:00	61.7880	68.4613	0.0979	0.6398
03/15/2013 11:25:30	94.0569	112.7978	0.1539	0.1208
03/15/2013 11:26:00	224.8678	134.7228	0.1787	0.6098
03/15/2013 11:26:30	210.9227	128.8862	0.1723	0.4654
03/15/2013 11:27:00	276.6355	163.0222	0.2081	0.8453
03/15/2013 11:27:30	81.4331	94.9178	0.1323	0.2729
03/15/2013 11:28:00	89.7514	103.4963	0.1428	0.1395
03/15/2013 11:28:30	95.3782	111.1822	0.1520	0.1188
03/15/2013 11:29:00	355.3913	433.4579	0.3880	0.8923
03/15/2013 11:29:30	368.0543	432.9073	0.3878	0.7687
03/15/2013 11:30:00	145.2491	74.3964	0.1058	0.9504
03/15/2013 11:30:30	323.9329	384.6805	0.3651	0.8357
03/15/2013 11:31:00	405.1714	477.8212	0.4065	0.8157
03/15/2013 11:31:30	220.0418	263.1427	0.2924	1.0397
03/15/2013 11:32:00	441.9261	245.7679	0.2796	0.9232
03/15/2013 11:32:30	548.0607	649.6063	0.4621	0.2842
03/15/2013 11:33:00	588.4723	326.5723	0.3335	0.6417
03/15/2013 11:33:30	493.4351	287.4347	0.3091	0.1709
03/15/2013 11:34:00	476.4816	273.4167	0.2996	0.3705
03/15/2013 11:34:30	413.7824	496.4242	0.4136	0.2902
03/15/2013 11:35:00	301.8648	152.3688	0.1974	0.4783
03/15/2013 11:35:30	310.6854	372.5408	0.3589	0.2046
03/15/2013 11:36:00	349.0200	192.0704	0.2355	0.0584
03/15/2013 11:36:30	387.5642	217.6559	0.2575	0.2239
03/15/2013 11:37:00	399.6858	233.5735	0.2703	0.0624
03/15/2013 11:37:30	545.9343	347.2980	0.3454	0.1208
03/15/2013 11:38:00	434.1440	261.1406	0.2909	0.0441
03/15/2013 11:38:30	660.9662	540.6381	0.4294	0.4505
03/15/2013 11:39:00	613.3088	505.0965	0.4168	0.6259
03/15/2013 11:39:30	121.1621	76.2054	0.1082	0.1267
03/15/2013 11:40:00	238.8718	173.5920	0.2184	0.1103
03/15/2013 11:40:30	270.0630	204.9643	0.2468	0.0493
03/15/2013 11:41:00	274.2222	206.1614	0.2478	0.1342
03/15/2013 11:41:30	291.6538	216.6514	0.2566	0.2629
03/15/2013 11:42:00	275.3339	220.6787	0.2600	0.3495
03/15/2013 11:42:30	399.0943	360.3988	0.3525	0.2799
03/15/2013 11:43:00	285.9147	231.1264	0.2683	0.0382
03/15/2013 11:43:30	291.5415	234.6909	0.2711	0.0382
03/15/2013 11:44:00	284.3008	222.8173	0.2617	0.0882
03/15/2013 11:44:30	189.0740	141.5882	0.1861	0.1591
03/15/2013 11:45:00	123.4978	87.1011	0.1224	0.0312
03/15/2013 11:45:30	117.0761	78.0306	0.1107	0.0382
03/15/2013 11:46:00	280.0684	218.6388	0.2583	0.4889
03/15/2013 11:46:30	800.4257	863.2194	0.5086	0.1911
03/15/2013 11:47:00	356.2014	288.1935	0.3096	0.2162
03/15/2013 11:47:30	450.9690	417.2248	0.3807	0.5774
03/15/2013 11:48:00	107.2902	73.4802	0.1046	0.2010
03/15/2013 11:48:30	349.4479	288.0206	0.3095	0.2206
03/15/2013 11:49:00	376.1632	309.7955	0.3234	0.0493
03/15/2013 11:49:30	386.0955	320.6594	0.3300	0.1576
03/15/2013 11:50:00	392.6634	336.0032	0.3390	0.1228
03/15/2013 11:50:30	476.9776	418.4937	0.3813	0.3996
03/15/2013 11:51:00	830.9216	675.0853	0.4687	0.6337
03/15/2013 11:51:30	797.1661	605.3322	0.4498	0.2984
03/15/2013 11:52:00	738.0166	509.3670	0.4184	0.0662
03/15/2013 11:52:30	690.4704	562.3373	0.4365	0.6800
03/15/2013 11:53:00	831.7557	659.3197	0.4647	0.3418
03/15/2013 11:53:30	771.5274	680.2423	0.4700	0.6567
03/15/2013 11:54:00	1061.1952	1058.1427	0.5382	0.3265
03/15/2013 11:54:30	1332.0180	1392.7031	0.5728	0.0540
03/15/2013 11:55:00	1328.9365	1381.1301	0.5719	0.0312
03/15/2013 11:55:30	1336.7526	1390.9846	0.5727	0.0221
03/15/2013 11:56:00	898.8716	833.9329	0.5033	0.6511
03/15/2013 11:56:30	603.9669	472.3283	0.4043	0.4869
03/15/2013 11:57:00	677.8275	509.3062	0.4184	0.3257
03/15/2013 11:57:30	444.6845	398.7076	0.3720	0.2058
03/15/2013 11:58:00	443.1438	393.3004	0.3694	0.0662
03/15/2013 11:58:30	348.8967	288.2077	0.3096	0.7620
03/15/2013 11:59:00	348.3656	225.2452	0.2637	0.0584
03/15/2013 11:59:30	358.7269	226.8178	0.2649	0.0312
03/15/2013 12:00:00	579.4710	418.4835	0.3813	0.3033
03/15/2013 12:00:30	399.3247	291.0073	0.3114	0.4992
03/15/2013 12:01:00	624.0843	515.9510	0.4208	0.5327
03/15/2013 12:01:30	639.4135	613.6749	0.4522	0.6913
03/15/2013 12:02:00	693.8094	668.3461	0.4670	0.7734
03/15/2013 12:02:30	833.0613	662.0286	0.4654	0.5050
03/15/2013 12:03:00	872.4637	671.1479	0.4677	0.0312
03/15/2013 12:03:30	912.9386	717.0781	0.4789	0.0962
03/15/2013 12:04:00	908.7794	715.6127	0.4786	0.0882
03/15/2013 12:04:30	663.7596	481.4224	0.4079	0.0910
03/15/2013 12:05:00	625.5472	445.1529	0.3931	0.3495
03/15/2013 12:05:30	623.6896	430.6700	0.3868	0.2116
03/15/2013 12:06:00	597.8084	392.5926	0.3690	0.1792
03/15/2013 12:06:30	330.1058	197.1290	0.2400	0.5507
03/15/2013 12:07:00	741.8429	627.5328	0.4561	0.2601
03/15/2013 12:07:30	691.2503	586.5396	0.4441	0.1167
03/15/2013 12:08:00	367.3426	313.5493	0.3257	0.7166
03/15/2013 12:08:30	50.3099	51.3865	0.0741	0.2217
03/15/2013 12:09:00	67.4828	73.3491	0.1044	0.0662
03/15/2013 12:09:30	47.4720	46.6891	0.0674	0.1081
03/15/2013 12:10:00	75.6548	69.6772	0.0995	0.2876
03/15/2013 12:10:30	87.1670	64.5592	0.0925	0.3220
03/15/2013 12:11:00	72.0711	65.3545	0.0936	0.0624
03/15/2013 12:11:30	117.1734	77.9159	0.1105	0.1998
03/15/2013 12:12:00	101.8339	72.8914	0.1038	0.6949
03/15/2013 12:12:30	39.9877	29.3844	0.0421	0.0584
03/15/2013 12:13:00	42.0307	28.4603	0.0407	0.1360
03/15/2013 12:13:30	140.9535	94.2070	0.1314	0.5060
03/15/2013 12:14:00	171.6085	107.4749	0.1476	0.0624
03/15/2013 12:14:30	315.3508	203.4077	0.2454	0.2738
03/15/2013 12:15:00	861.0634	777.5799	0.4922	0.6390
03/15/2013 12:15:30	800.6808	668.6340	0.4671	0.4601
03/15/2013 12:16:00	540.8138	397.9798	0.3716	0.3474
03/15/2013 12:16:30	606.5272	446.8957	0.3938	0.4958
03/15/2013 12:17:00	590.3144	477.9471	0.4065	0.5197
03/15/2013 12:17:30	621.7983	522.9921	0.4233	0.4997
03/15/2013 12:18:00	418.8874	285.7815	0.3080	0.0584
03/15/2013 12:18:30	555.0464	462.0218	0.4001	0.4757
03/15/2013 12:19:00	687.9200	615.4664	0.4527	0.2910
03/15/2013 12:19:30	1063.9427	919.2123	0.5181	0.2764
03/15/2013 12:20:00	605.5947	569.3219	0.4388	0.3382
03/15/2013 12:20:30	978.2865	886.8332	0.5127	0.3502
03/15/2013 12:21:00	734.9779	657.9022	0.4643	0.6252
03/15/2013 12:21:30	541.4180	464.6130	0.4012	0.7270
03/15/2013 12:22:00	463.6522	342.2892	0.3426	0.7449
03/15/2013 12:22:30	826.6633	769.5119	0.4905	0.5973
03/15/2013 12:23:00	817.8870	705.0560	0.4761	0.7053
03/15/2013 12:23:30	169.1122	120.5872	0.1629	0.4044
03/15/2013 12:24:00	182.2624	120.7102	0.1631	0.2657
03/15/2013 12:24:30	169.9704	102.3057	0.1414	0.1267
03/15/2013 12:25:00	174.2027	106.4112	0.1463	0.1267
03/15/2013 12:25:30	167.8542	100.2540	0.1389	0.1695
03/15/2013 12:26:00	191.0830	116.8330	0.1586	0.1651
03/15/2013 12:26:30	425.7558	303.7534	0.3196	0.8983
03/15/2013 12:27:00	1091.1329	1012.7025	0.5321	0.6417
03/15/2013 12:27:30	214.0532	145.5081	0.1903	0.3591
03/15/2013 12:28:00	411.7662	234.0863	0.2707	0.6607
03/15/2013 12:28:30	499.1715	596.4272	0.4471	0.4591
03/15/2013 12:29:00	615.7348	732.6099	0.4825	0.6256
03/15/2013 12:29:30	499.2446	598.9333	0.4479	0.2228
03/15/2013 12:30:00	461.4221	549.4170	0.4323	0.5258
03/15/2013 12:30:30	515.6860	606.9543	0.4502	0.1723
03/15/2013 12:31:00	459.3060	546.0193	0.4312	0.3432
03/15/2013 12:31:30	91.3895	110.2877	0.1510	0.5117
03/15/2013 12:32:00	318.3046	367.5267	0.3563	0.7623
03/15/2013 12:32:30	417.8708	482.6106	0.4083	0.7967
03/15/2013 12:33:00	492.6185	569.9730	0.4390	0.4098
03/15/2013 12:33:30	263.6944	261.6172	0.2913	0.7111
03/15/2013 12:34:00	318.1876	313.3206	0.3256	0.6811
03/15/2013 12:34:30	107.6651	102.9102	0.1421	0.6611
03/15/2013 12:35:00	46.8966	49.8977	0.0720	0.2046
03/15/2013 12:35:30	49.6613	51.6525	0.0745	0.0987
03/15/2013 12:36:00	74.0018	82.2630	0.1162	0.1395
03/15/2013 12:36:30	79.8480	94.5196	0.1318	0.1923
03/15/2013 12:37:00	46.8234	46.9552	0.0678	0.1765
03/15/2013 12:37:30	50.4072	51.2632	0.0740	0.0910
03/15/2013 12:38:00	46.8234	46.9552	0.0678	0.1819
03/15/2013 12:38:30	78.5169	71.3214	0.1017	0.7924
03/15/2013 12:39:00	57.1749	65.9482	0.0944	0.7347
03/15/2013 12:39:30	51.5482	58.2623	0.0838	0.7227
03/15/2013 12:40:00	64.2353	56.0942	0.0808	0.9158
03/15/2013 12:40:30	230.6796	239.9593	0.2752	0.8169
03/15/2013 12:41:00	443.6646	547.7252	0.4318	0.8703
03/15/2013 12:41:30	3.5106	4.2882	0.0053	0.5462
03/15/2013 12:42:00	2.1162	2.0048	0.0023	0.5021
03/15/2013 12:42:30	441.8471	654.9735	0.4635	0.7179
03/15/2013 12:43:00	2948.0267	4261.4422	0.6575	0.6903
03/15/2013 12:43:30	10454.7235	18809.5302	0.6913	1.0322
03/15/2013 12:44:00	24115.7587	50232.0296	0.6970	0.8302
03/15/2013 12:44:30	21205.5301	43152.7408	0.6965	0.9876
03/15/2013 12:45:00	6241.2232	10799.9844	0.6841	0.8658
03/15/2013 12:45:30	274.7045	392.3102	0.3689	0.2817
03/15/2013 12:46:00	5598.1632	10300.0458	0.6833	0.7537
03/15/2013 12:46:30	292.4972	345.5954	0.3444	0.1833
03/15/2013 12:47:00	26149.9521	53451.3295	0.6972	0.7988
03/15/2013 12:47:30	26814.8454	56214.0802	0.6974	0.5706
03/15/2013 12:48:00	17426.8789	34370.6842	0.6955	0.5112
03/15/2013 12:48:30	4044.7795	8889.8492	0.6804	0.7046
03/15/2013 12:49:00	2564.0666	6537.5150	0.6728	0.1792
03/15/2013 12:49:30	3335.6468	7887.7786	0.6778	0.3744
03/15/2013 12:50:00	2481.1664	6337.7788	0.6719	0.4174
03/15/2013 12:50:30	1783.8405	4223.8539	0.6571	0.6688
03/15/2013 12:51:00	964.9295	2243.6727	0.6188	0.1723
03/15/2013 12:51:30	1096.1496	2551.8195	0.6284	0.2022
03/15/2013 12:52:00	2806.8130	5230.6004	0.6656	0.7633
03/15/2013 12:52:30	19898.9623	41228.7706	0.6963	0.6875
03/15/2013 12:53:00	9746.3403	17852.9101	0.6908	0.8049
03/15/2013 12:53:30	10886.4688	21911.8741	0.6926	0.7091
03/15/2013 12:54:00	10546.2594	18918.0013	0.6914	0.6256
03/15/2013 12:54:30	19666.5013	39196.4823	0.6961	0.6778
03/15/2013 12:55:00	1961.9252	3804.5000	0.6522	0.6892
03/15/2013 12:55:30	4750.8026	9102.1591	0.6809	0.8424
03/15/2013 12:56:00	2598.8948	4692.0095	0.6615	0.7750
03/15/2013 12:56:30	2823.6082	3523.3551	0.6483	0.7994
03/15/2013 12:57:00	41.0405	43.7800	0.0632	0.6541
03/15/2013 12:57:30	33.3707	35.2025	0.0507	0.6094
03/15/2013 12:58:00	24.3065	25.7345	0.0367	0.1576
03/15/2013 12:58:30	18.6797	18.0485	0.0252	0.0662
03/15/2013 12:59:00	14.5937	16.2654	0.0226	0.0698
03/15/2013 12:59:30	14.5205	13.7593	0.0189	0.0624
03/15/2013 13:00:00	16.6367	17.1570	0.0239	0.0221
03/15/2013 13:00:30	29.8601	30.9143	0.0444	0.4601
03/15/2013 13:01:00	17.3826	18.0465	0.0252	0.7350
03/15/2013 13:01:30	3966.4260	5905.8592	0.6698	0.6892
03/15/2013 13:02:00	5312.6707	9618.2190	0.6820	0.8694
03/15/2013 13:02:30	3701.9699	7967.7451	0.6780	0.6082
03/15/2013 13:03:00	3521.4442	7798.0265	0.6775	0.2535
03/15/2013 13:03:30	3060.7738	6942.2046	0.6745	0.2162
